id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,duel_type_id,duel_type_name,pass_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,foul_committed_offensive,foul_won_defensive,pass_no_touch,interception_outcome_id,interception_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,out,off_camera,pass_switch,pass_cross,clearance_aerial_won,clearance_head,block_offensive,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_inswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_left_foot,dribble_overrun,foul_committed_type_id,foul_committed_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_first_time,pass_outswinging,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,goalkeeper_success_in_play,ball_recovery_recovery_failure,pass_deflected,block_deflection,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,50_50_outcome_id,50_50_outcome_name,injury_stoppage_in_chain,shot_deflected,pass_miscommunication,timestamp_seconds
4f006fa7-1b18-43e3-b276-d9f65293a115,2051,2,00:04:41.065,49,41,107,0.960846,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['540be7c8-f7e5-44fc-88f2-fe7637c6218a'],"[27.3, 16.2]",16539.0,Diego Antonio Reyes Rosales,10.0,Center Defensive Midfield,3023.0,Yuri Berchiche Izeta,11.415778,-1.6233793,1.0,Ground Pass,"[26.7, 4.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.065
540be7c8-f7e5-44fc-88f2-fe7637c6218a,2052,2,00:04:42.025,49,42,107,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['4f006fa7-1b18-43e3-b276-d9f65293a115'],"[26.7, 4.8]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.025
6f949b1a-abbd-4b7b-aae6-894d3510d31f,2053,2,00:04:42.025,49,42,107,2.390153,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['540be7c8-f7e5-44fc-88f2-fe7637c6218a', '87cca4b9-a52d-440b-876a-de9e7c00e202', 'a2650b7a-ef6d-4d7d-80bd-4042b2acfe2c']","[26.7, 4.8]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,"[22.0, 7.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.025
a2650b7a-ef6d-4d7d-80bd-4042b2acfe2c,2054,2,00:04:42.748,49,42,107,0.346241,17,Pressure,210,Real Sociedad,1,Regular Play,222,Villarreal,,,['6f949b1a-abbd-4b7b-aae6-894d3510d31f'],"[91.7, 75.5]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.748
87cca4b9-a52d-440b-876a-de9e7c00e202,2055,2,00:04:44.416,49,44,107,1.199998,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['6c92d323-18fe-4ef3-ba0f-85af00380e31'],"[22.0, 7.6]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,6679.0,Aritz Elustondo Irribaria,16.62077,2.6187153,1.0,Ground Pass,"[7.6, 15.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.416
6c92d323-18fe-4ef3-ba0f-85af00380e31,2056,2,00:04:45.616,49,45,107,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['87cca4b9-a52d-440b-876a-de9e7c00e202'],"[7.6, 15.9]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.616
f20f457f-0611-478e-b8e6-068129d035a2,2057,2,00:04:45.616,49,45,107,0.193151,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['6c92d323-18fe-4ef3-ba0f-85af00380e31', 'b84be61c-9897-47a6-8b68-eb5dc1d7241a']","[7.6, 15.9]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,"[7.6, 15.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.616
b84be61c-9897-47a6-8b68-eb5dc1d7241a,2058,2,00:04:45.809,49,45,107,3.619139,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['6f1f534c-3555-497b-886e-e21d9a701cc8', 'b59c59ae-8619-45ba-8922-18eb996627b0']","[7.6, 15.9]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,6685.0,Mikel Oyarzabal Ugarte,59.37087,0.04886495,3.0,High Pass,"[66.9, 18.8]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.80899999999997
b59c59ae-8619-45ba-8922-18eb996627b0,2059,2,00:04:49.428,49,49,107,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b84be61c-9897-47a6-8b68-eb5dc1d7241a'],"[65.8, 18.8]",6685.0,Mikel Oyarzabal Ugarte,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.428
5b801e51-d639-4789-9d3e-5b44868bb027,2060,2,00:04:49.428,49,49,107,0.0,4,Duel,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['6f1f534c-3555-497b-886e-e21d9a701cc8'],"[66.9, 18.8]",6685.0,Mikel Oyarzabal Ugarte,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.428
6f1f534c-3555-497b-886e-e21d9a701cc8,2061,2,00:04:49.428,49,49,107,1.907388,30,Pass,210,Real Sociedad,1,Regular Play,222,Villarreal,,,"['5b801e51-d639-4789-9d3e-5b44868bb027', 'b4726344-a312-47fa-b424-0bdc96dc66dc', 'b84be61c-9897-47a6-8b68-eb5dc1d7241a']","[53.2, 61.3]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,19.578049,-1.3493572,3.0,High Pass,"[57.5, 42.2]",,,66.0,Recovery,,True,9.0,Incomplete,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.428
b4726344-a312-47fa-b424-0bdc96dc66dc,2062,2,00:04:51.335,49,51,107,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['6f1f534c-3555-497b-886e-e21d9a701cc8'],"[62.6, 37.9]",6633.0,Markel Bergara Larrañaga,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.335
7676d7b2-b83b-4e5e-8446-eca832d49c4b,2063,2,00:04:51.335,49,51,107,0.838323,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['b4726344-a312-47fa-b424-0bdc96dc66dc', 'd57f190e-1115-424a-bb05-b4a2048215e8']","[62.6, 37.9]",6633.0,Markel Bergara Larrañaga,13.0,Right Center Midfield,,,,,,,,,,,,"[63.9, 39.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.335
d57f190e-1115-424a-bb05-b4a2048215e8,2064,2,00:04:52.174,49,52,107,2.624112,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['43e5f0d1-c0ee-4a76-9d7c-5de5aaedaa4a'],"[63.9, 39.6]",6633.0,Markel Bergara Larrañaga,13.0,Right Center Midfield,6605.0,Joseba Zaldúa Bengoetxea,33.10725,1.4344524,1.0,Ground Pass,"[68.4, 72.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.174
43e5f0d1-c0ee-4a76-9d7c-5de5aaedaa4a,2065,2,00:04:54.798,49,54,107,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['d57f190e-1115-424a-bb05-b4a2048215e8'],"[68.4, 72.4]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.798
dc985758-e270-48d6-9c05-4a907fa0720f,2066,2,00:04:54.798,49,54,107,0.581335,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['43e5f0d1-c0ee-4a76-9d7c-5de5aaedaa4a', 'e9b04ca4-7b12-4f0b-ab83-03bbc2a9a10c']","[68.4, 72.4]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,"[71.9, 71.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.798
e9b04ca4-7b12-4f0b-ab83-03bbc2a9a10c,2067,2,00:04:55.379,49,55,107,1.796528,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['259f4f81-6769-43e5-8324-db055f138f17'],"[71.9, 71.6]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,5560.0,Carlos Alberto Vela Garrido,12.961867,0.3876696,1.0,Ground Pass,"[83.9, 76.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.379
259f4f81-6769-43e5-8324-db055f138f17,2068,2,00:04:57.176,49,57,107,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['e9b04ca4-7b12-4f0b-ab83-03bbc2a9a10c'],"[83.9, 76.5]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.176
e6a16cdd-28b8-4d21-84d4-321b805e2969,2069,2,00:04:57.176,49,57,107,9.163641,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['2196b981-fab6-455b-90e9-e8ea59525b4c', '259f4f81-6769-43e5-8324-db055f138f17', 'aab6715a-7dca-4632-aa11-6dfbf225ded3']","[83.9, 76.5]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,,,,,,,,,,,,"[86.9, 43.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.176
aab6715a-7dca-4632-aa11-6dfbf225ded3,2070,2,00:05:00.078,50,0,107,0.988077,17,Pressure,210,Real Sociedad,1,Regular Play,222,Villarreal,,,['e6a16cdd-28b8-4d21-84d4-321b805e2969'],"[24.5, 15.0]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.078
623e9daf-3a79-4da2-a57b-f781f7e45c2f,2071,2,00:05:02.845,50,2,107,1.124735,17,Pressure,210,Real Sociedad,1,Regular Play,222,Villarreal,,,,"[32.9, 27.4]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.845
3c6c372e-4da5-4a30-bd89-76207921b30b,2072,2,00:05:05.412,50,5,107,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,222,Villarreal,,,,"[32.9, 37.0]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,305.412
2196b981-fab6-455b-90e9-e8ea59525b4c,2073,2,00:05:06.339,50,6,107,0.0,38,Miscontrol,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,,"[86.9, 43.1]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.339
e74827c5-72e4-4285-b19a-a8e5c21c0bd2,2074,2,00:05:07.970,50,7,107,0.0,22,Foul Committed,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['af5fd0be-9709-430a-bb7a-5525b60100c9'],"[83.6, 42.3]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,307.97
af5fd0be-9709-430a-bb7a-5525b60100c9,2075,2,00:05:07.970,50,7,107,0.0,21,Foul Won,210,Real Sociedad,1,Regular Play,222,Villarreal,,,['e74827c5-72e4-4285-b19a-a8e5c21c0bd2'],"[36.5, 37.8]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.97
b43dcf6a-6cff-4edf-b73e-bdcee8214521,2076,2,00:05:51.404,50,51,108,1.248681,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['073b3706-ef6a-4094-aa00-04bf8421c2e3'],"[37.2, 36.9]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,6622.0,Tomás Pina Isla,17.029387,0.8685394,1.0,Ground Pass,"[48.2, 49.9]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.404
073b3706-ef6a-4094-aa00-04bf8421c2e3,2077,2,00:05:52.652,50,52,108,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['b43dcf6a-6cff-4edf-b73e-bdcee8214521'],"[48.2, 49.9]",6622.0,Tomás Pina Isla,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.652
fc329f2e-461c-448c-80a4-0b1550b4e162,2078,2,00:05:52.652,50,52,108,0.040000003,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['073b3706-ef6a-4094-aa00-04bf8421c2e3', '2a2ea668-0ee5-442c-9fac-fcec7fc25dff']","[48.2, 49.9]",6622.0,Tomás Pina Isla,11.0,Left Defensive Midfield,,,,,,,,,,,,"[48.2, 49.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.652
2a2ea668-0ee5-442c-9fac-fcec7fc25dff,2079,2,00:05:52.692,50,52,108,1.788493,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['b4e78c81-8eb2-47f9-936d-42b143e86779'],"[48.2, 49.9]",6622.0,Tomás Pina Isla,11.0,Left Defensive Midfield,6772.0,Mario Gaspar Pérez Martínez,22.240728,2.2062042,1.0,Ground Pass,"[35.0, 67.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.692
b4e78c81-8eb2-47f9-936d-42b143e86779,2080,2,00:05:54.481,50,54,108,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['2a2ea668-0ee5-442c-9fac-fcec7fc25dff'],"[35.0, 67.8]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.481
4e766a40-1e22-4924-b6da-61d715865cb2,2081,2,00:05:54.481,50,54,108,1.064807,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['a7204683-39d2-4983-9e09-4a64177685d5', 'b4e78c81-8eb2-47f9-936d-42b143e86779']","[35.0, 67.8]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,"[35.0, 67.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.481
a7204683-39d2-4983-9e09-4a64177685d5,2082,2,00:05:55.546,50,55,108,0.781313,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['e5d7f01b-a309-452c-be0a-88d23d411044'],"[35.0, 67.8]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,6622.0,Tomás Pina Isla,12.014991,-1.5208379,1.0,Ground Pass,"[35.6, 55.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.546
e5d7f01b-a309-452c-be0a-88d23d411044,2083,2,00:05:56.327,50,56,108,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['a7204683-39d2-4983-9e09-4a64177685d5'],"[35.6, 55.8]",6622.0,Tomás Pina Isla,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.327
0d79382f-22f0-48c7-b095-c5fd735560fd,2084,2,00:05:56.327,50,56,108,0.04,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['0eb3db3f-9e42-4b81-89b6-e7df1b8b17b3', 'e5d7f01b-a309-452c-be0a-88d23d411044']","[35.6, 55.8]",6622.0,Tomás Pina Isla,11.0,Left Defensive Midfield,,,,,,,,,,,,"[35.6, 55.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.327
0eb3db3f-9e42-4b81-89b6-e7df1b8b17b3,2085,2,00:05:56.367,50,56,108,3.289223,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['0463fae0-6d40-4bb1-abb9-7efa972a949a'],"[35.6, 55.8]",6622.0,Tomás Pina Isla,11.0,Left Defensive Midfield,26009.0,Roberto Soldado Rillo,44.221714,0.3460662,3.0,High Pass,"[77.2, 70.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.367
c1c80ea1-81d1-4c48-969a-5c4e23b011dc,2086,2,00:05:59.047,50,59,108,1.863131,17,Pressure,222,Villarreal,3,From Free Kick,210,Real Sociedad,,,"['00abc36e-1ef7-43c2-82bf-e3bef763f3ea', '0463fae0-6d40-4bb1-abb9-7efa972a949a', 'a698b390-37b9-4c3a-b2f8-bc5be4849b9a']","[42.2, 9.3]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.047
0463fae0-6d40-4bb1-abb9-7efa972a949a,2087,2,00:05:59.656,50,59,108,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['0eb3db3f-9e42-4b81-89b6-e7df1b8b17b3', 'c1c80ea1-81d1-4c48-969a-5c4e23b011dc']","[77.2, 70.8]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.656
00abc36e-1ef7-43c2-82bf-e3bef763f3ea,2088,2,00:05:59.656,50,59,108,1.065555,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['0463fae0-6d40-4bb1-abb9-7efa972a949a', 'a698b390-37b9-4c3a-b2f8-bc5be4849b9a', 'c1c80ea1-81d1-4c48-969a-5c4e23b011dc']","[77.2, 70.8]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,"[76.5, 70.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.656
a698b390-37b9-4c3a-b2f8-bc5be4849b9a,2089,2,00:06:00.722,51,0,108,1.112693,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['62bc3fe4-2dc9-4b6f-ada0-fa3152c418f7', 'c1c80ea1-81d1-4c48-969a-5c4e23b011dc']","[76.5, 70.8]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,22819.0,Bruno Soriano Llido,9.900505,-1.9756881,1.0,Ground Pass,"[72.6, 61.7]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.722
62bc3fe4-2dc9-4b6f-ada0-fa3152c418f7,2090,2,00:06:01.835,51,1,108,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['a698b390-37b9-4c3a-b2f8-bc5be4849b9a'],"[72.6, 61.7]",22819.0,Bruno Soriano Llido,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.835
2d7998de-313a-4382-9acc-aa77debf63c1,2091,2,00:06:01.835,51,1,108,3.341042,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['62bc3fe4-2dc9-4b6f-ada0-fa3152c418f7', 'eabe66ce-5559-4e75-b3e0-bbb0027ec33f']","[72.6, 61.7]",22819.0,Bruno Soriano Llido,9.0,Right Defensive Midfield,,,,,,,,,,,,"[92.3, 46.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.835
eabe66ce-5559-4e75-b3e0-bbb0027ec33f,2092,2,00:06:05.176,51,5,108,2.156107,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['30d1ec69-5632-43e9-a7cb-09ab3f6ee2d3'],"[92.3, 46.9]",22819.0,Bruno Soriano Llido,9.0,Right Defensive Midfield,6829.0,Samuel Castillejo Azuaga,30.119926,-1.068535,1.0,Ground Pass,"[106.8, 20.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.176
30d1ec69-5632-43e9-a7cb-09ab3f6ee2d3,2093,2,00:06:07.332,51,7,108,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['eabe66ce-5559-4e75-b3e0-bbb0027ec33f'],"[106.8, 20.5]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.332
699ab13c-1118-4b88-9265-a15ccd958f39,2094,2,00:06:07.332,51,7,108,1.197703,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['1e1502f2-234f-476b-aab3-8be6adac448d', '30d1ec69-5632-43e9-a7cb-09ab3f6ee2d3']","[106.8, 20.5]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,"[116.5, 24.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.332
